,content,polarity
9000,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9001,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9002,RT @segbruce: Min Educación pidió la renuncia a rectora Roxana Pey.....por decir la verdad al criticar la #ReformaEducacional . Asi es la d…,0
9003,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9004,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9005,RT @segbruce: Min Educación pidió la renuncia a rectora Roxana Pey.....por decir la verdad al criticar la #ReformaEducacional . Asi es la d…,0
9006,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9007,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9008,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9009,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9010,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9011,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9012,"RT @SinFiltroCL: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9013,RT @segbruce: Min Educación pidió la renuncia a rectora Roxana Pey.....por decir la verdad al criticar la #ReformaEducacional . Asi es la d…,0
9014,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9015,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9016,RT @segbruce: Min Educación pidió la renuncia a rectora Roxana Pey.....por decir la verdad al criticar la #ReformaEducacional . Asi es la d…,0
9017,"RT @SinFiltroCL: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9018,"RT @SinFiltroCL: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9019,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9020,Min Educación pidió la renuncia a rectora Roxana Pey.....por decir la verdad al criticar la #ReformaEducacional . Asi es la democracia ¡puh!,0
9021,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9022,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9023,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9024,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9025,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9026,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9027,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9028,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9029,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9030,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9031,"RT @SinFiltroCL: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9032,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9033,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9034,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9035,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9036,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9037,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9038,RT @Marcobb67: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey... https://t.co/EhY9tfjX1H by @etoledog vi…,0
9039,"Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/etnWlZc96w",0
9040,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9041,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9042,RT @Marcobb67: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey... https://t.co/EhY9tfjX1H by @etoledog vi…,0
9043,RT @Marcobb67: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey... https://t.co/EhY9tfjX1H by @etoledog vi…,0
9044,"RT @SinFiltroCL: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9045,"Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/wwecqyg4AK",0
9046,Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana... https://t.co/DiyCH10YuH by @elmostrador via #c0nvey,0
9047,RT @Marcobb67: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey... https://t.co/EhY9tfjX1H by @etoledog vi…,0
9048,RT @Marcobb67: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey... https://t.co/EhY9tfjX1H by @etoledog vi…,0
9049,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9050,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9051,Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey... https://t.co/EhY9tfjX1H by @etoledog via #c0nvey,0
9052,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9053,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9054,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9055,Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana... https://t.co/5ToaVedDhn by @elmostrador via #c0nvey,0
9056,Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana... https://t.co/UkSPcFB5tS by @elmostrador via #c0nvey,0
9057,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9058,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9059,Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana... https://t.co/XmA26EhCGd by @elmostrador via #c0nvey,0
9060,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9061,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9062,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9063,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9064,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9065,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9066,Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana... https://t.co/5Spzj8BKaV by @elmostrador via #c0nvey,0
9067,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9068,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9069,Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana... https://t.co/N8lX3qE4TX by @elmostrador via #c0nvey,0
9070,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9071,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9072,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9073,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9074,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9075,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9076,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9077,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9078,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9079,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9080,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9081,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9082,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9083,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9084,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9085,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9086,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9087,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9088,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9089,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9090,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9091,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9092,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9093,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9094,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9095,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9096,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9097,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9098,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9099,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9100,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9101,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9102,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9103,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9104,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9105,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9106,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9107,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9108,"""@elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey. la maldita campaña del terror",0
9109,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9110,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9111,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9112,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9113,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9114,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9115,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9116,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9117,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9118,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9119,"RT @elmostrador: Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/…",0
9120,"Las críticas al proyecto de #ReformaEducacional le cuestan el puesto a Roxana Pey, rectora de la U. de Aysén https://t.co/fyi2bnXpCg",0
9121,"#CAE, la millonaria deuda de los estudiantes que la #ReformaEducacional omite. https://t.co/VZWP0EHq3X",0
9122,"#ReformaEducacional: A las universidades, CFT e IP se les quitaron facultades propias de su autonomía https://t.co/4RhEPvkOmA",0
9123,"RT @seremieducLlgos: Andrés Palma,Secretario Ejecutivo de la #ReformaEducacional conversa con medios locales del Sistema Admisión Escolar h…",1
9124,"RT @seremieducLlgos: Andrés Palma,Secretario Ejecutivo de la #ReformaEducacional conversa con medios locales del Sistema Admisión Escolar h…",1
9125,"Andrés Palma,Secretario Ejecutivo de la #ReformaEducacional conversa con medios locales del Sistema Admisión Escolar https://t.co/WCsZg2w5bt",0
9126,"RT @VertebralChile: La #ReformaEducacional que hasta hoy se conoce no termina con la desigualdad, sino que la reproduce.",1
9127,mientras en las calles se habla del fin d las #AFP y #ReformaEducacional @SqpChilevision hablan d sí kenita y daniella campos están enojadas,0
9128,"La #ReformaEducacional que hasta hoy se conoce no termina con la desigualdad, sino que la reproduce.",1
9129,#ReformaEducacional  https://t.co/kllHMkFtTh,1
9130,"RT @VertebralChile: No están claros en el proyecto de #ReformaEducacional los mecanismos a utilizar para evitar discriminaciones en Ues, IP…",1
9131,"RT @VertebralChile: No están claros en el proyecto de #ReformaEducacional los mecanismos a utilizar para evitar discriminaciones en Ues, IP…",1
9132,"No están claros en el proyecto de #ReformaEducacional los mecanismos a utilizar para evitar discriminaciones en Ues, IP y CFT no estatales.",1
9133,RT @VertebralChile: Proyecto de #ReformaEducacional concentra en el Estado excesivas funciones que podrían lesionar la autonomía de las ins…,1
9134,RT @VertebralChile: Proyecto de #ReformaEducacional concentra en el Estado excesivas funciones que podrían lesionar la autonomía de las ins…,1
9135,Proyecto de #ReformaEducacional concentra en el Estado excesivas funciones que podrían lesionar la autonomía de las instituciones.,1
9136,"RT @SenadorGuillier: Nicolás Franz, Dir Unap #Antofagasta y Juan Carlos Llancan, nos entregan propuesta U Regionales #ReformaEducacional ht…",1
9137,"RT @VertebralChile: Proyecto de #ReformaEducacional está pensado desde y para las universidades, no para el mundo técnico-profesional, hist…",1
9138,"RT @SenadorGuillier: Nicolás Franz, Dir Unap #Antofagasta y Juan Carlos Llancan, nos entregan propuesta U Regionales #ReformaEducacional ht…",1
9139,"RT @VertebralChile: Como está contemplada hoy la #ReformaEducacional, algunos estudiantes van a tener el 100% de #gratuidad y otros van a t…",0
9140,"RT @SenadorGuillier: Nicolás Franz, Dir Unap #Antofagasta y Juan Carlos Llancan, nos entregan propuesta U Regionales #ReformaEducacional ht…",1
9141,"RT @VertebralChile: Proyecto de #ReformaEducacional está pensado desde y para las universidades, no para el mundo técnico-profesional, hist…",1
9142,"RT @VertebralChile: Como está contemplada hoy la #ReformaEducacional, algunos estudiantes van a tener el 100% de #gratuidad y otros van a t…",0
9143,"Como está contemplada hoy la #ReformaEducacional, algunos estudiantes van a tener el 100% de #gratuidad y otros van a tener nada.",0
9144,@dip_schilling Los más afectados con esta #ReformaEducacional es la clase media.,1
9145,"RT @SenadorGuillier: Nicolás Franz, Dir Unap #Antofagasta y Juan Carlos Llancan, nos entregan propuesta U Regionales #ReformaEducacional ht…",1
9146,"Proyecto de #ReformaEducacional está pensado desde y para las universidades, no para el mundo técnico-profesional, históricamente postergado",1
9147,"RT @SenadorGuillier: Nicolás Franz, Dir Unap #Antofagasta y Juan Carlos Llancan, nos entregan propuesta U Regionales #ReformaEducacional ht…",1
9148,"RT @SenadorGuillier: Nicolás Franz, Dir Unap #Antofagasta y Juan Carlos Llancan, nos entregan propuesta U Regionales #ReformaEducacional ht…",1
9149,RT @VertebralChile: Existe una deuda histórica con el sector técnico-profesional que la #ReformaEducacional debe subsanar.,0
9150,RT @VertebralChile: Existe una deuda histórica con el sector técnico-profesional que la #ReformaEducacional debe subsanar.,0
9151,RT @VertebralChile: En proyecto de #ReformaEducacional no están claros los mecanismos para lograr que no se produzcan discriminaciones entr…,1
9152,RT @VertebralChile: Existe una deuda histórica con el sector técnico-profesional que la #ReformaEducacional debe subsanar.,0
9153,"Gonzalo Vargas, presidente de @VertebralChile: #ReformaEducacional no apunta a los grandes cambios que requiere el país.",1
9154,"RT @SenadorGuillier: Nicolás Franz, Dir Unap #Antofagasta y Juan Carlos Llancan, nos entregan propuesta U Regionales #ReformaEducacional ht…",1
9155,RT @VertebralChile: La formación técnico-profesional es fundamental para un país que requiere crecer y que busca disminuir la desigualdad.…,0
9156,"RT @SenadorGuillier: Nicolás Franz, Dir Unap #Antofagasta y Juan Carlos Llancan, nos entregan propuesta U Regionales #ReformaEducacional ht…",1
9157,En #NoticieroCiudadano es @cruzUdeChile con todos los detalles sobre los inicios de la discusión de la #ReformaEducacional en la @uchile,1
9158,"La #ReformaEducacional que hasta hoy se conoce no termina con la desigualdad, sino que la reproduce.",1
9159,"RT @SenadorGuillier: Nicolás Franz, Dir Unap #Antofagasta y Juan Carlos Llancan, nos entregan propuesta U Regionales #ReformaEducacional ht…",1
9160,"RT @SenadorGuillier: Nicolás Franz, Dir Unap #Antofagasta y Juan Carlos Llancan, nos entregan propuesta U Regionales #ReformaEducacional ht…",1
9161,RT @VertebralChile: En proyecto de #ReformaEducacional no están claros los mecanismos para lograr que no se produzcan discriminaciones entr…,1
9162,RT @VertebralChile: Existe una deuda histórica con el sector técnico-profesional que la #ReformaEducacional debe subsanar.,0
9163,"Nicolás Franz, Dir Unap #Antofagasta y Juan Carlos Llancan, nos entregan propuesta U Regionales #ReformaEducacional https://t.co/9ls8XhMoA9",1
9164,Existe una deuda histórica con el sector técnico-profesional que la #ReformaEducacional debe subsanar.,0
9165,En 10 años la matrícula de universidades privadas creció 43% contra 5% de las estatales #ReformaEducacional https://t.co/JkSJL3I5tg,0
9166,RT @VertebralChile: La formación técnico-profesional es fundamental para un país que requiere crecer y que busca disminuir la desigualdad.…,0
9167,RT @VertebralChile: La formación técnico-profesional es fundamental para un país que requiere crecer y que busca disminuir la desigualdad.…,0
9168,RT @VertebralChile: La formación técnico-profesional es fundamental para un país que requiere crecer y que busca disminuir la desigualdad.…,0
9169,RT @VertebralChile: La formación técnico-profesional es fundamental para un país que requiere crecer y que busca disminuir la desigualdad.…,0
9170,La formación técnico-profesional es fundamental para un país que requiere crecer y que busca disminuir la desigualdad. #ReformaEducacional,0
9171,RT @VertebralChile: En proyecto de #ReformaEducacional no están claros los mecanismos para lograr que no se produzcan discriminaciones entr…,1
9172,RT @VertebralChile: En proyecto de #ReformaEducacional no están claros los mecanismos para lograr que no se produzcan discriminaciones entr…,1
9173,En proyecto de #ReformaEducacional no están claros los mecanismos para lograr que no se produzcan discriminaciones entre instituciones.,1
9174,#ReformaEducacional  Mientras seguimos obtusamente pegados en las platas? Que pasa con la Investigacion?  El expolio a CONICYT?,0
9175,"#ReformaEducacional -financiamiento: números, no demagogia https://t.co/NjMyTrn9xb @rosanna_costac",1
9176,Hoy nuestro director ejecutivo escribe sobre el mayor control estatal que implica la #ReformaEducacional https://t.co/4RhEPvkOmA @elliberocl,1
9177,Ministra Delpiano dice que la Universidad Autónoma se “coló en la gratuidad el año pasado” #ReformaEducacional  https://t.co/D9KaMMLek2,0
9178,RT @huasa1: La gratuidad de alumnos ABC1 le costará al Estado $700 mil millones.#ReformaEducacional,1
9179,RT @Accioneducar: #ReformaEducacional: Existe un aumento de control estatal sobre el sistema de educación superior https://t.co/4RhEPvkOmA,0
9180,#ReformaEducacional: Existe un aumento de control estatal sobre el sistema de educación superior https://t.co/4RhEPvkOmA,0
9181,RT @huasa1: La gratuidad de alumnos ABC1 le costará al Estado $700 mil millones.#ReformaEducacional,1
9182,RT @huasa1: La gratuidad de alumnos ABC1 le costará al Estado $700 mil millones.#ReformaEducacional,1
9183,RT @huasa1: La gratuidad de alumnos ABC1 le costará al Estado $700 mil millones.#ReformaEducacional,1
9184,RT @huasa1: La gratuidad de alumnos ABC1 le costará al Estado $700 mil millones.#ReformaEducacional,1
9185,RT @huasa1: La gratuidad de alumnos ABC1 le costará al Estado $700 mil millones.#ReformaEducacional,1
9186,RT @huasa1: La gratuidad de alumnos ABC1 le costará al Estado $700 mil millones.#ReformaEducacional,1
9187,RT @huasa1: La gratuidad de alumnos ABC1 le costará al Estado $700 mil millones.#ReformaEducacional,1
9188,RT @huasa1: La gratuidad de alumnos ABC1 le costará al Estado $700 mil millones.#ReformaEducacional,1
9189,RT @huasa1: La gratuidad de alumnos ABC1 le costará al Estado $700 mil millones.#ReformaEducacional,1
9190,#ReformaEducacional: Incluso en las universidades estatales aumentará el control estatal https://t.co/4RhEPvkOmA,0
9191,RT @huasa1: La gratuidad de alumnos ABC1 le costará al Estado $700 mil millones.#ReformaEducacional,1
9192,La gratuidad de alumnos ABC1 le costará al Estado $700 mil millones.#ReformaEducacional,1
9193,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9194,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9195,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9196,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9197,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9198,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9199,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9200,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9201,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
9202,"RT @pacla: Víctimas de ""quitada de patines"" y ""retroexcavadora"". Otro feroz ataque marxista a clase media. #ReformaEducacional https://t.co…",0
